Year,School,City,County/State/ Territory,Count,All,African American,American Indian,Hispanic/ Latinx,Pacific Islander,Asian,White,Domestic Unknown,Int'l
2012,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Enr,10,,,,,7,,,
2012,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,App,37,,,32,,,,,
2012,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Adm,6,,,,,,,,
2012,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Enr,4,,,,,,,,
2012,CALIFORNIA VIRTUAL ACDM SONOMA,Simi Valley,Ventura,App,5,,,,,,,,
2012,CALIFORNIA VIRTUAL ACDM SONOMA,Simi Valley,Ventura,Adm,,,,,,,,,
2012,CALIFORNIA VIRTUAL ACDM SONOMA,Simi Valley,Ventura,Enr,,,,,,,,,
2012,CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,App,14,,,11,,,,,
2012,CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,,,3,,,,,
2012,CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2012,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,App,97,,,8,,27,53,6,
2012,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Adm,17,,,,,5,9,3,
2012,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Enr,9,,,,,,4,,
2012,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,App,13,,,10,,,,,
2012,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Adm,,,,,,,,,
2012,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Enr,,,,,,,,,
2012,CANYON CREST ACADEMY,San Diego,San Diego,App,147,,,10,,39,79,13,
2012,CANYON CREST ACADEMY,San Diego,San Diego,Adm,40,,,,,17,17,,
2012,CANYON CREST ACADEMY,San Diego,San Diego,Enr,11,,,,,5,5,,
2012,CANYON HIGH SCHOOL,Anaheim,Orange,App,92,,,5,,57,24,6,
2012,CANYON HIGH SCHOOL,Anaheim,Orange,Adm,18,,,,,13,4,,
2012,CANYON HIGH SCHOOL,Anaheim,Orange,Enr,6,,,,,4,,,
2012,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,App,38,,,10,,15,10,,
2012,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Adm,9,,,,,4,3,,
2012,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Enr,6,,,,,,,,
2012,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,App,14,,,5,,,5,,
2012,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Adm,,,,,,,,,
2012,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Enr,,,,,,,,,
2012,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App,77,,,10,,23,38,,
2012,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Adm,14,,,,,6,5,,
2012,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Enr,6,,,,,3,,,
2012,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,29,,,5,,13,9,,
2012,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,6,,,,,3,,,
2012,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enr,6,,,,,3,,,
2012,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,92,,,10,,37,38,,
2012,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,24,,,,,11,7,,
2012,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enr,11,,,,,4,4,,
2012,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,69,,,16,,21,27,,
2012,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,17,,,3,,6,7,,
2012,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enr,7,,,,,,4,,
2012,CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,App,,,,,,,,,
2012,CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,Adm,,,,,,,,,
2012,CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,Enr,,,,,,,,,
2012,CARMEL HIGH SCHOOL,Carmel,Monterey,App,35,,,,,5,24,,
2012,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm,9,,,,,3,4,,
2012,CARMEL HIGH SCHOOL,Carmel,Monterey,Enr,5,,,,,,,,
2012,CARSON HIGH SCHOOL,Carson,Los Angeles,App,35,7,,13,,14,,,
2012,CARSON HIGH SCHOOL,Carson,Los Angeles,Adm,14,3,,5,,6,,,
2012,CARSON HIGH SCHOOL,Carson,Los Angeles,Enr,3,,,,,,,,
2012,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,23,,,5,,5,12,,
2012,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm,,,,,,,,,
2012,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Enr,,,,,,,,,
2012,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,App,12,,,,,,9,,
2012,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Adm,4,,,,,,3,,
2012,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Enr,,,,,,,,,
2012,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,App,16,,,13,,,,,
2012,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Adm,,,,,,,,,
2012,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,Enr,,,,,,,,,
2012,CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,App,10,,,7,,,,,
2012,CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,Adm,4,,,,,,,,
2012,CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,Enr,3,,,,,,,,
2012,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,100,,,11,,60,24,,
2012,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,18,,,,,10,5,,
2012,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enr,12,,,,,8,3,,
2012,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,App,9,8,,,,,,,
2012,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Adm,5,,,,,,,,
2012,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,Enr,,,,,,,,,
2012,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App,9,,,,,,,,
2012,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Adm,3,,,,,,,,
2012,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Enr,,,,,,,,,
2012,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,49,7,,13,,18,9,,
2012,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,9,,,,,3,3,,
2012,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Enr,4,,,,,,,,
2012,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App,19,,,,,8,6,,
2012,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm,,,,,,,,,
2012,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Enr,,,,,,,,,
2012,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App,11,,,6,,,,,
2012,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm,,,,,,,,,
2012,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enr,,,,,,,,,
2012,CENTURY HIGH SCHOOL,Westlake Village,Ventura,App,,,,,,,,,
2012,CENTURY HIGH SCHOOL,Westlake Village,Ventura,Adm,,,,,,,,,
2012,CENTURY HIGH SCHOOL,Westlake Village,Ventura,Enr,,,,,,,,,
2012,CERES HIGH SCHOOL,Ceres,Stanislaus,App,13,,,,,6,,,
2012,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm,,,,,,,,,
2012,CERES HIGH SCHOOL,Ceres,Stanislaus,Enr,,,,,,,,,
2012,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,101,,,,,90,,,
2012,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm,18,,,,,16,,,
2012,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enr,9,,,,,7,,,
2012,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,45,8,,14,,20,,,
2012,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm,10,4,,,,4,,,
2012,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enr,4,3,,,,,,,
2012,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App,12,,,7,,5,,,
2012,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm,3,,,,,,,,
2012,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Enr,3,,,,,,,,
2012,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App,22,,,20,,,,,
2012,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm,3,,,,,,,,
2012,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Enr,,,,,,,,,
2012,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App,24,,,14,,9,,,
2012,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm,7,,,4,,3,,,
2012,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enr,3,,,,,,,,
2012,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,App,17,,,,,,14,,
2012,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Adm,3,,,,,,,,
2012,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Enr,,,,,,,,,
2012,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,58,,,10,,35,8,,
2012,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm,10,,,,,9,,,
2012,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Enr,5,,,,,,,,
2012,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App,28,,,,,6,15,,
2012,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm,7,,,,,,5,,
2012,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Enr,,,,,,,,,
2012,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,54,10,,12,,26,,,
2012,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm,8,,,,,6,,,
2012,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enr,5,,,,,,,,
2012,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,13,,,8,,,,,
2012,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm,,,,,,,,,
2012,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enr,,,,,,,,,
2012,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App,22,,,,,,,,
2012,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm,3,,,,,,,,
2012,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enr,,,,,,,,,
2012,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,16,,,5,,6,,,
2012,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm,,,,,,,,,
2012,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enr,,,,,,,,,
2012,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App,43,24,,18,,,,,
2012,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm,,,,,,,,,
2012,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enr,,,,,,,,,
2012,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,App,12,,,5,,,,,
2012,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Adm,5,,,,,,,,
2012,CLAIREMONT HIGH SCHOOL,San Diego,San Diego,Enr,,,,,,,,,
2012,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,70,5,,6,,36,20,,
2012,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm,24,,,,,16,6,,
2012,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enr,4,,,,,,,,
2012,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App,18,,,,,,11,,
2012,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm,,,,,,,,,
2012,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enr,,,,,,,,,
2012,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App,5,,,,,,,,
2012,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm,,,,,,,,,
2012,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enr,,,,,,,,,
2012,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,43,,,5,,13,22,,
2012,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm,5,,,,,,4,,
2012,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enr,,,,,,,,,
2012,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App,114,6,,32,,50,24,,
2012,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm,13,,,3,,5,,,
2012,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enr,5,,,,,,,,
2012,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App,,,,,,,,,
2012,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm,,,,,,,,,
2012,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enr,,,,,,,,,
2012,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,App,27,,,5,,17,,,
2012,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm,5,,,,,3,,,
2012,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enr,3,,,,,,,,
2012,CLOVIS HIGH SCHOOL,Clovis,Fresno,App,23,,,,,8,12,,
2012,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm,9,,,,,5,3,,
2012,CLOVIS HIGH SCHOOL,Clovis,Fresno,Enr,3,,,,,,,,
2012,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,App,30,,,,,13,13,,
2012,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Adm,9,,,,,5,4,,
2012,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,Enr,4,,,,,3,,,
2012,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,App,49,,,10,,14,22,,
2012,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Adm,9,,,,,3,6,,
2012,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Enr,3,,,,,,,,
2012,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,App,23,,,21,,,,,
2012,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Adm,6,,,,,,,,
2012,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Enr,3,,,,,,,,
2012,COLFAX HIGH SCHOOL,Colfax,Placer,App,9,,,,,,7,,
2012,COLFAX HIGH SCHOOL,Colfax,Placer,Adm,4,,,,,,3,,
2012,COLFAX HIGH SCHOOL,Colfax,Placer,Enr,3,,,,,,,,
2012,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App,48,,,7,,19,21,,
2012,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm,10,,,,,6,3,,
2012,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Enr,4,,,,,3,,,
2012,COLONY HIGH SCHOOL,Ontario,San Bernardino,App,14,,,8,,,,,
2012,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm,4,,,,,,,,
2012,COLONY HIGH SCHOOL,Ontario,San Bernardino,Enr,,,,,,,,,
2012,COLTON HIGH SCHOOL,Colton,San Bernardino,App,7,,,,,,,,
2012,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm,3,,,,,,,,
2012,COLTON HIGH SCHOOL,Colton,San Bernardino,Enr,,,,,,,,,
2012,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App,6,,,,,,,,
2012,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm,,,,,,,,,
2012,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enr,,,,,,,,,
2012,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,20,,,,,5,6,,
2012,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm,,,,,,,,,
2012,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enr,,,,,,,,,
2012,CORNING UNION HIGH SCHOOL,Corning,Tehama,App,5,,,,,,,,
2012,CORNING UNION HIGH SCHOOL,Corning,Tehama,Adm,,,,,,,,,
2012,CORNING UNION HIGH SCHOOL,Corning,Tehama,Enr,,,,,,,,,
2012,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,106,,,8,,15,66,12,
2012,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm,22,,,3,,4,13,,
2012,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enr,9,,,,,3,6,,
2012,CORONA HIGH SCHOOL,Corona,Riverside,App,29,,,13,,6,8,,
2012,CORONA HIGH SCHOOL,Corona,Riverside,Adm,3,,,,,,,,
2012,CORONA HIGH SCHOOL,Corona,Riverside,Enr,,,,,,,,,
2012,CORONADO HIGH SCHOOL,Coronado,San Diego,App,42,,,,,5,31,,
2012,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm,10,,,,,,8,,
2012,CORONADO HIGH SCHOOL,Coronado,San Diego,Enr,3,,,,,,,,
2012,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App,13,,,6,,,,,
2012,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm,3,,,,,,,,
2012,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enr,,,,,,,,,
2012,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,32,6,,9,,12,,,
2012,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,10,,,,,3,,,
2012,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enr,5,,,,,,,,
2012,COVINA HIGH SCHOOL,Covina,Los Angeles,App,8,,,,,6,,,
2012,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm,,,,,,,,,
2012,COVINA HIGH SCHOOL,Covina,Los Angeles,Enr,,,,,,,,,
2012,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App,47,28,,18,,,,,
2012,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,,,3,,,,,
2012,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2012,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,116,,,8,,69,30,,6
2012,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,20,,,3,,10,4,,
2012,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enr,7,,,,,4,,,
2012,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,62,12,,20,,13,11,,
2012,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,9,,,,,,3,,
2012,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enr,5,,,,,,,,
2012,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,131,,,,,110,14,,
2012,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,23,,,,,20,,,
2012,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enr,10,,,,,9,,,
2012,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,App,5,,,,,,,,
2012,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,,,,,,,,,
2012,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,Enr,,,,,,,,,
2012,DA VINCI CHARTER ACADEMY,Davis,Yolo,App,19,,,,,,15,,
2012,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm,4,,,,,,3,,
2012,DA VINCI CHARTER ACADEMY,Davis,Yolo,Enr,,,,,,,,,
2012,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,71,,,17,,15,38,,
2012,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm,19,,,4,,5,10,,
2012,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enr,6,,,,,,3,,
2012,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,182,7,,11,,67,80,12,
2012,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,40,,,,,18,13,6,
2012,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enr,14,,,,,5,8,,
2012,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,10,,,,,7,,,
2012,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm,,,,,,,,,
2012,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enr,,,,,,,,,
2012,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,32,,,5,,15,5,,
2012,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm,4,,,,,3,,,
2012,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Enr,3,,,,,,,,
2012,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App,25,,,,,13,6,,
2012,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm,3,,,,,,,,
2012,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Enr,,,,,,,,,
2012,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,App,12,,,,,,5,,
2012,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Adm,3,,,,,,,,
2012,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Enr,,,,,,,,,
2012,DEL ORO HIGH SCHOOL,Loomis,Placer,App,27,,,,,,20,,
2012,DEL ORO HIGH SCHOOL,Loomis,Placer,Adm,6,,,,,,,,
2012,DEL ORO HIGH SCHOOL,Loomis,Placer,Enr,,,,,,,,,
2012,DELHI HIGH SCHOOL,Delhi,Merced,App,12,,,11,,,,,
2012,DELHI HIGH SCHOOL,Delhi,Merced,Adm,3,,,,,,,,
2012,DELHI HIGH SCHOOL,Delhi,Merced,Enr,,,,,,,,,
2012,DELTA CHARTER HIGH SCHOOL,Tracy,San Joaquin,App,,,,,,,,,
2012,DELTA CHARTER HIGH SCHOOL,Tracy,San Joaquin,Adm,,,,,,,,,
2012,DELTA CHARTER HIGH SCHOOL,Tracy,San Joaquin,Enr,,,,,,,,,
2012,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,App,12,,,10,,,,,
2012,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Adm,3,,,,,,,,
2012,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Enr,,,,,,,,,
2012,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,App,22,,,,,,,,
2012,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Adm,4,,,,,,,,
2012,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Enr,,,,,,,,,
2012,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App,,,,,,,,,
2012,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Adm,,,,,,,,,
2012,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Enr,,,,,,,,,
2012,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,234,,,9,,207,11,,
2012,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm,37,,,,,34,,,
2012,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enr,19,,,,,,,,
2012,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,71,7,,19,,34,8,,
2012,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Adm,9,,,,,6,,,
2012,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Enr,,,,,,,,,
2012,DINUBA HIGH SCHOOL,Dinuba,Tulare,App,21,,,16,,,,,
2012,DINUBA HIGH SCHOOL,Dinuba,Tulare,Adm,4,,,,,,,,
2012,DINUBA HIGH SCHOOL,Dinuba,Tulare,Enr,,,,,,,,,
2012,DIXON HIGH SCHOOL,Dixon,Solano,App,14,,,,,,,,
2012,DIXON HIGH SCHOOL,Dixon,Solano,Adm,,,,,,,,,
2012,DIXON HIGH SCHOOL,Dixon,Solano,Enr,,,,,,,,,
2012,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App,9,,,6,,,,,
2012,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Adm,3,,,,,,,,
2012,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Enr,,,,,,,,,
2012,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,82,,,10,,19,48,,
2012,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,26,,,,,9,15,,
2012,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enr,6,,,,,,4,,
2012,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,App,151,,,,,117,21,6,
2012,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Adm,21,,,,,20,,,
2012,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Enr,11,,,,,10,,,
2012,DOWNEY HIGH SCHOOL,Downey,Los Angeles,App,40,,,29,,8,,,
2012,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Adm,4,,,,,3,,,
2012,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Enr,,,,,,,,,
2012,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,App,29,,,12,,16,,,
2012,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,5,,,3,,,,,
2012,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2012,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,App,26,6,,8,,6,6,,
2012,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Adm,,,,,,,,,
2012,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Enr,,,,,,,,,
2012,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,App,22,,,8,,8,6,,
2012,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Adm,8,,,,,5,,,
2012,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Enr,8,,,,,5,,,
2012,DUARTE HIGH SCHOOL,Duarte,Los Angeles,App,24,,,11,,7,,,
2012,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Adm,7,,,3,,,,,
2012,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Enr,,,,,,,,,
2012,DUBLIN HIGH SCHOOL,Dublin,Alameda,App,56,,,,,35,15,,
